has_mcq,reading_time_avg,grade_level_sum,story_type,freadom_point,reading_count,view_count,like_count,is_published,mcq,landscape,experience_count,view_count-level_1:easy,view_count-level_1:hard,view_count-level_2:easy,view_count-level_2:hard,view_count-level_3:easy,view_count-level_3:hard,view_count-level_4:easy,view_count-level_4:hard,view_count-level_5:easy,view_count-level_5:hard,view_count-level_6:easy,view_count-level_6:hard,view_count-level_7:easy,view_count-level_7:hard,view_count-level_8:hard,view_count-level_9:easy,view_count-level_9:hard,completed_count-level_8:easy,completed_count-level_1:easy,completed_count-level_1:hard,completed_count-level_2:easy,completed_count-level_2:hard,completed_count-level_3:easy,completed_count-level_3:hard,completed_count-level_4:easy,completed_count-level_4:hard,completed_count-level_5:easy,completed_count-level_5:hard,completed_count-level_6:easy,completed_count-level_6:hard,completed_count-level_7:easy,completed_count-level_7:hard,completed_count-level_8:hard,completed_count-level_9:easy,completed_count-level_9:hard,reading_time_avg,grade_level_sum,story_id_code
True,7.5,12.5,read,0,1131,1515,136,True,True,False,60,0,0,1,0,0,0,2,1,1,159,220,457,307,370,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,145,120,396,157,307,0.0,0.0,0.0,7.5,12.5,1121
False,7.5,5.5,read,0,1219,1612,122,True,False,False,69,16,5,86,181,134,319,184,405,31,159,17,40,0,1,0.0,0.0,0.0,0.0,6,4,52,159,63,273,93,332,18,137,12,37,0,0,0.0,0.0,0.0,7.5,5.5,178
True,7.5,5.5,read,0,1164,1558,122,True,True,False,65,10,7,89,136,193,334,215,377,19,125,10,35,2,1,0.0,0.0,0.0,0.0,3,3,40,119,96,288,107,316,11,113,7,32,0,1,0.0,0.0,0.0,7.5,5.5,1758
False,7.5,6.5,read,0,857,1110,95,True,False,False,32,11,4,69,111,75,215,136,281,9,103,7,37,0,8,0.0,0.0,0.0,0.0,3,3,34,97,41,196,73,230,5,99,3,30,0,8,0.0,0.0,0.0,7.5,6.5,836
True,7.5,1.5,read,0,843,1167,75,True,True,False,43,119,61,177,238,77,224,40,110,11,74,2,6,0,2,0.0,0.0,0.0,0.0,47,46,84,201,48,193,23,98,6,68,2,4,0,2,0.0,0.0,0.0,7.5,1.5,1455
True,7.5,1.5,read,0,1002,1403,89,True,True,False,43,141,66,188,245,92,215,52,120,9,137,7,103,0,5,0.0,0.0,0.0,0.0,38,42,84,196,59,196,20,108,4,127,3,100,0,5,0.0,0.0,0.0,7.5,1.5,123
True,7.5,1.5,read,0,977,1266,107,True,True,False,48,71,53,85,178,71,207,55,126,69,166,14,123,2,7,0.0,0.0,0.0,0.0,23,37,38,155,38,183,30,120,41,150,13,115,0,7,0.0,0.0,0.0,7.5,1.5,1004
True,7.5,11.5,read,0,1114,1616,142,True,True,False,69,0,1,0,0,0,0,6,5,142,136,320,466,219,316,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,3,59,110,155,383,114,274,0.0,0.0,0.0,7.5,11.5,984
True,7.5,11.5,read,0,2701,3562,329,True,True,False,153,0,0,0,1,2,82,33,285,183,435,634,719,719,478,0.0,0.0,0.0,0.0,0,0,0,1,0,76,13,250,113,375,384,603,452,414,0.0,0.0,0.0,7.5,11.5,572
False,12.5,11.5,read,0,374,475,45,True,False,False,17,0,1,0,0,0,0,0,2,0,2,96,235,6,129,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,44,197,6,121,0.0,0.0,0.0,12.5,11.5,1536
False,12.5,11.5,read,0,799,1022,116,True,False,False,34,0,0,0,0,0,0,0,1,0,146,147,382,134,237,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,127,77,322,62,205,0.0,0.0,0.0,12.5,11.5,339
False,7.5,7.5,listen,0,5577,8885,939,True,False,False,165,1,2,2,0,104,369,1376,1406,1979,1848,634,905,88,136,0.0,0.0,0.0,0.0,1,1,2,0,48,265,630,950,1086,1287,392,706,59,90,0.0,0.0,0.0,7.5,7.5,433
True,7.5,8.5,read,0,926,1222,109,True,True,False,54,0,0,0,99,50,211,65,262,104,242,56,115,7,26,0.0,0.0,0.0,0.0,0,0,0,80,28,178,36,220,45,179,35,94,3,22,0.0,0.0,0.0,7.5,8.5,487
True,12.5,10.5,read,0,1239,1805,150,True,True,False,67,0,0,0,0,0,130,467,387,92,373,106,233,2,9,0.0,0.0,0.0,0.0,0,0,0,0,0,106,188,289,49,317,62,195,2,9,0.0,0.0,0.0,12.5,10.5,1259
True,12.5,12.0,read,0,92,146,12,False,True,False,13,0,0,0,0,0,0,0,0,0,2,55,85,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,28,58,0,4,0.0,0.0,0.0,12.5,12.0,84
True,7.5,8.5,read,0,1818,2211,199,False,True,False,102,0,0,50,88,39,181,34,243,206,455,200,455,52,177,0.0,0.0,0.0,0.0,0,0,23,66,22,161,15,224,136,382,140,413,42,167,0.0,0.0,0.0,7.5,8.5,935
False,7.5,2.5,read,0,242,316,20,False,False,False,18,6,9,23,91,24,52,27,49,3,10,1,1,0,0,0.0,0.0,0.0,0.0,3,6,9,72,16,45,17,46,2,8,1,0,0,0,0.0,0.0,0.0,7.5,2.5,1546
True,7.5,6.5,read,0,601,929,76,True,True,False,36,0,2,0,0,0,0,182,273,63,184,58,93,12,42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,54,176,32,154,39,82,6,37,0.0,0.0,0.0,7.5,6.5,151
True,7.5,11.5,read,0,1748,2119,175,True,True,False,84,0,0,40,140,53,272,33,239,36,235,156,382,216,291,0.0,0.0,0.0,0.0,0,0,19,115,33,246,17,220,21,216,100,346,138,252,0.0,0.0,0.0,7.5,11.5,699
True,7.5,7.5,read,0,2720,3776,293,True,True,False,141,12,16,45,121,44,368,332,676,452,822,238,493,36,69,0.0,0.0,0.0,0.0,4,8,25,87,25,286,157,506,257,660,160,410,20,58,0.0,0.0,0.0,7.5,7.5,28
False,7.5,8.5,read,0,543,809,58,False,False,False,55,0,1,0,1,20,98,18,63,120,85,214,132,1,8,0.0,0.0,0.0,0.0,0,1,0,1,9,79,8,50,55,69,128,101,1,7,0.0,0.0,0.0,7.5,8.5,1792
True,7.5,9.5,read,0,1776,2251,202,True,True,False,93,2,10,22,156,68,328,90,368,148,485,174,364,2,13,0.0,0.0,0.0,0.0,0,6,9,126,38,289,51,316,88,396,105,305,2,12,0.0,0.0,0.0,7.5,9.5,1715
True,12.5,12.5,read,0,1524,2084,166,False,True,False,70,0,1,0,0,1,1,27,129,166,426,304,553,159,290,0.0,0.0,0.0,0.0,0,1,0,0,1,1,9,101,78,336,178,455,100,243,0.0,0.0,0.0,12.5,12.5,247
False,7.5,4.5,read,0,608,718,58,True,False,False,31,22,23,68,210,52,211,9,90,1,10,0,0,0,0,0.0,0.0,0.0,0.0,10,19,42,182,40,198,6,85,1,8,0,0,0,0,0.0,0.0,0.0,7.5,4.5,1836
True,7.5,9.5,read,0,1771,2328,204,False,True,False,114,1,0,0,0,0,0,0,58,104,312,396,538,532,368,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56,54,279,231,476,339,317,0.0,0.0,0.0,7.5,9.5,1470
False,12.5,7.5,read,0,1281,1610,165,True,False,False,52,0,0,0,0,0,1,12,194,119,348,185,413,127,218,0.0,0.0,0.0,0.0,0,0,0,0,0,1,7,139,53,294,119,376,76,199,0.0,0.0,0.0,12.5,7.5,794
True,7.5,11.5,read,0,2546,3367,312,True,True,False,126,0,1,0,0,14,46,18,54,165,429,591,872,561,593,0.0,0.0,0.0,0.0,0,1,0,0,8,35,13,43,91,365,363,715,386,486,0.0,0.0,0.0,7.5,11.5,1137
True,7.5,9.333333333333334,read,0,1531,2147,180,True,True,False,89,0,1,1,1,1,0,108,218,147,417,229,537,214,279,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39,138,71,318,145,437,130,228,0.0,0.0,0.0,7.5,9.333333333333334,547
True,7.5,6.5,read,0,1340,1870,133,True,True,False,71,2,34,157,270,171,339,250,375,46,154,10,22,1,0,0.0,0.0,0.0,0.0,1,27,87,218,98,279,118,292,27,132,6,11,1,0,0.0,0.0,0.0,7.5,6.5,1745
True,12.5,12.5,read,0,1520,1982,175,True,True,False,70,0,1,1,0,0,0,55,159,138,371,156,438,289,349,0.0,0.0,0.0,0.0,0,1,0,0,0,0,20,130,67,333,96,397,155,296,0.0,0.0,0.0,12.5,12.5,133
True,7.5,11.5,read,0,1482,1776,166,True,True,False,84,0,0,0,0,0,113,10,200,62,226,192,432,199,323,0.0,0.0,0.0,0.0,0,0,0,0,0,103,5,182,35,207,122,392,132,282,0.0,0.0,0.0,7.5,11.5,475
True,7.5,6.5,read,0,961,1301,84,True,True,False,60,22,40,114,248,104,281,174,264,4,26,2,0,1,1,0.0,0.0,0.0,0.0,8,34,62,207,65,252,71,212,3,22,1,0,1,1,0.0,0.0,0.0,7.5,6.5,236
False,7.5,4.5,read,0,1755,2876,181,True,False,False,82,8,62,256,302,404,450,449,466,153,259,11,22,1,3,0.0,0.0,0.0,0.0,3,44,111,237,192,330,193,319,86,179,7,14,1,1,0.0,0.0,0.0,7.5,4.5,35
True,7.5,6.5,read,0,1167,1473,108,True,True,False,62,12,39,66,245,130,310,171,320,18,114,6,18,0,1,0.0,0.0,0.0,0.0,4,31,40,220,70,274,99,256,12,105,4,17,0,1,0.0,0.0,0.0,7.5,6.5,295
True,7.5,5.5,read,0,2115,2775,248,True,True,False,109,0,1,0,120,278,518,346,671,220,415,39,110,3,6,0.0,0.0,0.0,0.0,0,1,0,108,144,439,197,556,143,343,26,96,1,2,0.0,0.0,0.0,7.5,5.5,1156
True,3.5,3.5,read,0,3663,5067,338,True,True,False,169,2,2,274,437,482,692,827,975,507,654,39,83,2,7,0.0,0.0,0.0,0.0,0,1,138,353,266,584,466,780,335,553,25,70,2,6,0.0,0.0,0.0,3.5,3.5,107
True,7.5,2.5,read,0,1936,2612,194,True,True,False,78,181,106,332,455,403,604,122,346,4,25,2,3,0,1,0.0,0.0,0.0,0.0,81,75,190,382,248,512,80,306,3,21,2,3,0,1,0.0,0.0,0.0,7.5,2.5,412
True,7.5,2.5,read,0,1297,1601,115,True,True,False,70,76,57,174,322,202,412,67,255,3,17,2,1,0,1,0.0,0.0,0.0,0.0,42,46,106,281,132,379,46,227,3,14,0,1,0,1,0.0,0.0,0.0,7.5,2.5,1211
True,7.5,1.5,read,0,3139,3996,298,True,True,False,126,295,134,344,363,167,388,212,518,319,663,171,391,9,23,0.0,0.0,0.0,0.0,101,84,181,305,115,353,157,462,240,598,137,364,9,22,0.0,0.0,0.0,7.5,1.5,834
True,7.5,7.5,read,0,1769,2194,209,True,True,False,76,0,1,0,0,0,0,59,267,181,463,205,537,147,354,0.0,0.0,0.0,0.0,0,1,0,0,0,0,18,202,100,385,146,494,104,299,0.0,0.0,0.0,7.5,7.5,534
True,7.5,7.5,read,0,1731,2245,180,True,True,False,96,0,42,1,248,124,336,185,397,221,414,50,186,4,12,0.0,0.0,0.0,0.0,0,28,1,205,69,284,105,316,127,337,40,173,3,9,0.0,0.0,0.0,7.5,7.5,1359
True,7.5,2.0,read,0,1225,1530,112,True,True,False,55,0,51,113,251,137,332,134,307,62,122,1,6,0,0,0.0,0.0,0.0,0.0,0,41,54,215,79,284,95,276,45,112,0,6,0,0,0.0,0.0,0.0,7.5,2.0,830
True,7.5,3.5,read,0,1205,1549,112,False,True,False,58,1,30,42,214,145,309,195,328,94,138,7,15,0,1,0.0,0.0,0.0,0.0,1,24,18,183,85,279,116,283,57,122,2,14,0,0,0.0,0.0,0.0,7.5,3.5,797
True,7.5,5.5,read,0,1801,2316,182,True,True,False,93,1,14,0,191,203,407,401,608,132,311,14,20,0,1,0.0,0.0,0.0,0.0,1,11,0,171,119,349,230,498,96,273,9,18,0,1,0.0,0.0,0.0,7.5,5.5,86
True,7.5,7.5,read,0,4041,5522,368,True,True,False,153,226,110,360,392,343,537,514,766,719,900,207,438,12,25,0.0,0.0,0.0,0.0,97,72,188,330,204,442,299,618,450,752,156,385,11,22,0.0,0.0,0.0,7.5,7.5,1766
True,7.5,4.6,read,0,1872,2425,211,True,True,False,99,199,75,301,282,120,370,5,382,6,446,1,217,0,14,0.0,0.0,0.0,0.0,74,46,173,220,79,322,3,328,4,377,1,207,0,11,0.0,0.0,0.0,7.5,4.6,676
True,12.5,12.0,read,0,99,134,23,False,True,False,12,0,0,0,0,0,0,0,2,0,6,31,84,0,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,20,64,0,6,0.0,0.0,0.0,12.5,12.0,1818
False,12.5,10.5,read,0,283,421,57,False,False,False,33,0,0,2,0,1,58,54,43,102,58,13,27,5,12,0.0,0.0,0.0,0.0,0,0,1,0,1,49,26,34,59,44,3,22,4,8,0.0,0.0,0.0,12.5,10.5,1238
False,12.5,6.5,read,0,604,861,83,True,False,False,55,0,2,1,0,0,63,171,224,138,196,5,23,0,8,0.0,0.0,0.0,0.0,0,1,1,0,0,55,78,172,77,166,2,19,0,5,0.0,0.0,0.0,12.5,6.5,1513
True,7.5,6.5,read,0,720,1025,109,True,True,False,47,0,2,0,0,0,0,192,305,101,239,80,77,1,10,0.0,0.0,0.0,0.0,0,2,0,0,0,0,82,226,64,203,49,64,0,9,0.0,0.0,0.0,7.5,6.5,305
True,7.5,5.5,read,0,850,1122,70,True,True,False,32,52,50,112,244,147,249,72,179,1,8,0,4,0,1,0.0,0.0,0.0,0.0,19,40,75,213,78,223,43,141,1,5,0,3,0,1,0.0,0.0,0.0,7.5,5.5,116
True,7.5,4.5,read,0,994,1187,93,True,True,False,54,28,39,79,214,167,353,46,234,2,13,0,1,0,1,0.0,0.0,0.0,0.0,15,33,52,189,109,317,36,219,1,11,0,1,0,1,0.0,0.0,0.0,7.5,4.5,742
False,7.5,8.5,read,0,590,733,48,True,False,False,20,24,18,56,111,28,129,52,150,32,114,5,5,0,1,0.0,0.0,0.0,0.0,8,15,27,103,18,122,28,129,24,97,3,4,0,0,0.0,0.0,0.0,7.5,8.5,1000
False,7.5,8.75,read,0,876,1060,75,True,False,False,33,33,18,68,112,60,120,57,143,83,180,32,140,0,5,0.0,0.0,0.0,0.0,12,15,36,108,42,117,35,124,52,165,25,120,0,4,0.0,0.0,0.0,7.5,8.75,1291
False,3.5,2.5,read,0,861,1170,69,True,False,False,46,49,44,231,279,119,237,42,140,2,11,1,0,0,0,0.0,0.0,0.0,0.0,22,36,111,229,71,209,31,128,1,9,0,0,0,0,0.0,0.0,0.0,3.5,2.5,772
True,7.5,2.5,read,0,1197,1683,117,True,True,False,47,180,85,330,336,191,345,26,189,0,3,1,2,0,1,0.0,0.0,0.0,0.0,69,56,181,265,121,296,19,178,0,1,1,2,0,1,0.0,0.0,0.0,7.5,2.5,322
False,7.5,3.5,read,0,619,800,57,True,False,False,34,25,21,130,170,96,197,25,108,1,11,1,1,1,1,0.0,0.0,0.0,0.0,7,16,78,149,58,170,15,100,1,10,0,1,1,1,0.0,0.0,0.0,7.5,3.5,1749
True,7.5,7.5,read,0,1731,2459,167,True,True,False,82,0,31,1,210,91,268,414,384,351,455,48,197,7,12,0.0,0.0,0.0,0.0,0,24,0,187,44,227,168,294,184,355,35,170,6,11,0.0,0.0,0.0,7.5,7.5,1778
False,7.5,1.5,read,0,469,591,53,True,False,False,20,76,38,70,164,23,119,8,79,1,4,0,0,0,1,0.0,0.0,0.0,0.0,28,33,39,142,16,114,7,75,0,4,0,0,0,1,0.0,0.0,0.0,7.5,1.5,988
True,3.5,3.5,read,0,1224,1684,132,True,True,False,46,100,65,308,381,266,371,39,138,1,5,3,2,0,0,0.0,0.0,0.0,0.0,50,51,171,324,151,306,30,126,0,5,3,1,0,0,0.0,0.0,0.0,3.5,3.5,26
True,7.5,3.5,read,0,906,1179,104,True,True,False,55,38,35,210,264,149,283,21,154,3,5,1,11,0,1,0.0,0.0,0.0,0.0,18,27,116,215,94,246,16,149,2,5,0,11,0,1,0.0,0.0,0.0,7.5,3.5,1101
False,7.5,6.5,read,0,590,671,65,True,False,False,32,0,16,27,145,25,158,39,182,3,66,0,4,0,0,0.0,0.0,0.0,0.0,0,14,14,128,19,153,23,160,3,64,0,4,0,0,0.0,0.0,0.0,7.5,6.5,465
False,7.5,6.5,read,0,1542,2098,163,True,False,False,70,1,36,88,264,147,359,438,493,73,172,5,13,0,1,0.0,0.0,0.0,0.0,1,31,44,230,81,322,211,403,40,145,2,10,0,0,0.0,0.0,0.0,7.5,6.5,1891
True,7.5,7.5,read,0,2132,2902,231,True,True,False,89,1,1,0,0,1,212,171,474,255,505,231,541,179,325,0.0,0.0,0.0,0.0,1,1,0,0,0,162,75,353,134,391,144,450,116,283,0.0,0.0,0.0,7.5,7.5,1080
False,7.5,4.5,read,0,527,630,55,True,False,False,27,31,24,68,184,41,158,10,96,2,5,0,1,0,1,0.0,0.0,0.0,0.0,10,19,35,168,25,146,9,95,1,5,0,1,0,1,0.0,0.0,0.0,7.5,4.5,1318
False,7.5,7.5,read,0,1711,2275,160,True,True,False,78,0,48,97,262,174,389,248,541,146,355,5,10,0,1,0.0,0.0,0.0,0.0,0,33,48,222,108,336,141,436,90,269,3,7,0,1,0.0,0.0,0.0,7.5,7.5,928
True,7.5,7.5,read,0,2319,3167,283,True,True,False,110,0,1,0,0,1,60,200,366,419,628,289,593,250,372,0.0,1.0,0.0,1.0,0,1,0,0,1,52,81,249,212,492,182,527,164,329,0.0,0.0,0.0,7.5,7.5,533
False,7.5,8.5,read,0,241,338,29,True,False,False,19,0,1,1,0,37,54,27,43,43,80,4,21,1,3,0.0,0.0,0.0,0.0,0,1,0,0,15,44,10,37,22,68,4,19,1,3,0.0,0.0,0.0,7.5,8.5,224
True,7.5,6.5,read,0,814,1088,158,True,True,False,41,0,18,36,162,51,203,207,285,6,97,3,5,0,2,0.0,0.0,0.0,0.0,0,16,16,143,34,187,70,229,3,93,2,5,0,0,0.0,0.0,0.0,7.5,6.5,1591
False,7.5,6.5,read,0,482,582,41,True,False,False,18,15,20,52,163,34,144,16,122,2,9,0,0,0,1,0.0,0.0,0.0,0.0,5,19,26,146,18,137,11,102,1,5,0,0,0,1,0.0,0.0,0.0,7.5,6.5,959
True,7.5,1.5,read,0,614,876,71,True,True,False,36,119,70,202,229,29,123,10,81,1,5,0,1,0,0,0.0,0.0,0.0,0.0,45,48,96,185,22,119,8,78,1,4,0,1,0,0,0.0,0.0,0.0,7.5,1.5,32
True,7.5,5.0,read,0,1095,1351,96,True,True,False,57,19,17,60,131,61,174,162,190,131,240,19,134,3,5,0.0,0.0,0.0,0.0,8,14,33,114,40,153,91,166,93,217,17,131,2,5,0.0,0.0,0.0,7.5,5.0,955
True,7.5,6.5,read,0,1152,1425,103,True,True,False,56,39,23,105,169,75,215,67,224,73,258,32,132,2,5,0.0,0.0,0.0,0.0,18,17,65,142,48,183,39,190,46,228,29,124,2,5,0.0,0.0,0.0,7.5,6.5,1616
False,7.5,4.5,read,0,803,897,80,True,False,False,44,5,17,37,133,42,187,15,123,18,168,17,113,0,6,0.0,0.0,0.0,0.0,2,17,23,127,23,165,12,120,14,155,15,109,0,5,0.0,0.0,0.0,7.5,4.5,208
True,7.5,5.5,read,0,1054,1362,110,True,True,False,49,67,33,98,155,95,209,67,222,55,221,11,125,0,5,0.0,0.0,0.0,0.0,20,22,59,139,52,176,36,180,39,190,9,115,0,5,0.0,0.0,0.0,7.5,5.5,354
True,7.5,9.5,read,0,2046,2724,239,True,True,False,100,0,0,0,0,0,185,1,336,173,472,345,564,277,374,0.0,0.0,0.0,0.0,0,0,0,0,0,164,1,282,82,361,198,465,169,310,0.0,0.0,0.0,7.5,9.5,1204
True,7.5,5.5,read,0,1465,1994,131,True,True,False,59,43,44,32,233,152,328,424,447,67,198,3,12,0,2,0.0,0.0,0.0,0.0,23,36,19,204,88,282,214,354,40,168,2,9,0,2,0.0,0.0,0.0,7.5,5.5,1178
False,12.5,11.5,read,0,500,628,61,True,False,False,25,0,1,0,0,0,1,1,2,0,2,98,221,114,191,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,2,65,186,68,175,0.0,0.0,0.0,12.5,11.5,862
True,7.5,9.5,read,0,1949,2371,217,True,True,False,99,1,1,0,141,0,279,73,267,167,349,230,466,128,271,0.0,0.0,0.0,0.0,1,1,0,121,0,251,39,226,110,274,145,416,98,251,0.0,0.0,0.0,7.5,9.5,515
True,12.5,9.5,read,0,5250,7099,505,True,True,False,181,1,2,0,0,0,325,360,731,894,1139,1072,1108,830,691,0.0,0.0,0.0,0.0,1,1,0,0,0,264,195,582,541,867,706,944,562,564,0.0,0.0,0.0,12.5,9.5,1533
True,7.5,8.5,read,0,1284,1598,160,True,True,False,66,0,1,0,1,0,204,107,351,157,472,51,226,6,12,0.0,0.0,0.0,0.0,0,1,0,1,0,173,58,305,93,383,34,206,4,11,0.0,0.0,0.0,7.5,8.5,215
False,7.5,9.5,read,0,1822,2178,215,True,False,False,78,0,1,0,0,0,172,70,315,111,420,180,499,130,273,0.0,0.0,0.0,0.0,0,1,0,0,0,154,33,268,68,364,123,455,93,248,0.0,0.0,0.0,7.5,9.5,57
True,7.5,9.5,read,0,2094,2566,218,True,True,False,92,0,0,0,0,1,167,72,362,186,527,216,573,132,322,0.0,0.0,0.0,0.0,0,0,0,0,0,145,33,311,113,436,144,505,101,288,0.0,0.0,0.0,7.5,9.5,1407
True,7.5,8.5,read,0,618,1002,99,True,True,False,21,0,1,0,0,14,54,309,197,62,108,88,104,51,53,0.0,0.0,0.0,0.0,0,0,0,0,8,45,145,120,41,76,45,64,29,42,0.0,0.0,0.0,7.5,8.5,1206
False,7.5,7.5,read,0,2459,3322,248,True,False,False,112,1,1,0,165,113,417,387,527,536,652,131,350,11,23,0.0,0.0,0.0,0.0,1,1,0,143,56,356,215,419,283,508,91,328,7,21,0.0,0.0,0.0,7.5,7.5,257
True,7.5,10.5,read,0,1971,2344,215,True,True,False,102,0,1,0,0,0,161,80,340,118,453,191,548,140,304,0.0,0.0,0.0,0.0,0,1,0,0,0,138,35,294,75,401,137,491,109,270,0.0,0.0,0.0,7.5,10.5,394
True,7.5,8.5,read,0,1661,2205,183,True,True,False,104,0,1,0,0,40,198,59,347,398,585,175,327,15,34,0.0,0.0,0.0,0.0,0,0,0,0,22,172,24,296,206,488,109,284,8,31,0.0,0.0,0.0,7.5,8.5,1381
False,7.5,4.5,read,0,684,753,73,True,False,False,31,16,24,36,159,39,203,15,152,5,84,1,4,0,1,0.0,0.0,0.0,0.0,8,23,23,147,21,192,12,150,5,82,1,4,0,1,0.0,0.0,0.0,7.5,4.5,438
False,7.5,3.5,read,0,668,783,54,True,False,False,47,11,21,82,214,66,228,7,114,0,22,0,0,0,1,0.0,0.0,0.0,0.0,8,19,51,186,49,209,6,109,0,14,0,0,0,0,0.0,0.0,0.0,7.5,3.5,950
False,7.5,10.5,read,0,1388,1755,179,True,False,False,80,13,4,4,11,3,1,29,61,57,254,319,583,97,291,0.0,0.0,0.0,0.0,5,3,1,10,2,1,14,48,27,218,186,503,73,268,0.0,0.0,0.0,7.5,10.5,260
False,7.5,11.5,read,0,1129,1346,140,True,False,False,55,0,0,0,0,0,0,23,101,59,263,139,365,124,263,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,91,32,236,89,332,87,233,0.0,0.0,0.0,7.5,11.5,348
True,7.5,10.5,read,0,2212,2957,243,True,True,False,109,1,1,0,1,0,189,76,376,183,510,384,658,228,342,0.0,0.0,0.0,0.0,1,0,0,1,0,157,33,307,89,422,205,545,151,285,0.0,0.0,0.0,7.5,10.5,1355
False,7.5,10.5,read,0,1259,1535,155,True,False,False,56,0,0,0,0,0,0,1,152,65,302,175,433,132,270,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,122,39,269,110,379,89,237,0.0,0.0,0.0,7.5,10.5,1405
False,7.5,5.5,read,0,537,603,58,True,False,False,22,0,16,0,122,19,143,38,183,2,77,0,2,0,1,0.0,0.0,0.0,0.0,0,15,0,113,14,133,24,152,2,74,0,2,0,1,0.0,0.0,0.0,7.5,5.5,1319
True,7.5,6.5,read,0,2603,3641,268,True,True,False,130,62,63,189,301,188,412,606,711,343,515,59,177,2,9,0.0,0.0,0.0,0.0,30,47,96,253,112,364,308,545,195,431,40,156,2,9,0.0,0.0,0.0,7.5,6.5,657
True,7.5,10.5,read,0,1521,2077,143,True,True,False,69,1,0,0,0,0,0,13,9,252,320,413,578,166,322,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,8,117,248,249,481,109,288,0.0,0.0,0.0,7.5,10.5,131
False,7.5,11.5,read,0,723,822,84,True,False,False,36,0,0,0,0,0,0,0,92,0,200,57,273,41,155,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80,0,184,39,246,21,141,0.0,0.0,0.0,7.5,11.5,1358
True,7.5,8.5,read,0,4716,5847,374,False,True,False,185,92,82,271,379,249,505,253,596,322,736,467,838,467,537,0.0,0.0,0.0,0.0,52,57,160,300,165,426,169,503,240,625,355,757,378,485,0.0,0.0,0.0,7.5,8.5,994
False,7.5,9.5,read,0,828,964,118,True,False,False,36,0,1,0,0,0,106,13,194,70,299,59,207,0,10,0.0,0.0,0.0,0.0,0,1,0,0,0,101,6,177,44,256,45,175,0,9,0.0,0.0,0.0,7.5,9.5,1003
True,7.5,7.5,read,0,1281,1572,161,True,True,False,69,0,0,0,1,0,0,46,205,102,351,145,404,94,223,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,155,56,294,92,373,67,210,0.0,0.0,0.0,7.5,7.5,561
False,7.5,11.5,read,0,883,981,112,True,False,False,35,0,0,0,0,0,0,0,74,24,209,93,317,66,198,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,12,199,64,294,51,186,0.0,0.0,0.0,7.5,11.5,1096
False,7.5,3.0,read,0,459,494,55,True,False,False,20,0,36,0,158,0,181,1,103,0,6,0,0,0,1,0.0,0.0,0.0,0.0,0,25,0,142,0,175,1,102,0,6,0,0,0,1,0.0,0.0,0.0,7.5,3.0,865
True,7.5,7.5,read,0,1117,1309,131,True,True,False,76,0,0,1,82,25,253,103,337,102,239,68,74,6,12,0.0,0.0,0.0,0.0,0,0,1,77,15,241,65,300,56,212,49,69,5,12,0.0,0.0,0.0,7.5,7.5,393
True,7.5,3.5,read,0,1865,2684,192,True,True,False,68,1,3,72,210,274,432,489,623,185,386,4,3,0,0,0.0,0.0,0.0,0.0,1,2,27,168,129,365,249,492,101,318,2,1,0,0,0.0,0.0,0.0,7.5,3.5,426
True,7.5,7.5,read,0,1125,1339,137,True,True,False,60,1,4,0,26,12,116,76,296,103,395,38,240,4,26,0.0,0.0,0.0,0.0,1,1,0,22,10,110,35,247,57,345,34,221,4,22,0.0,0.0,0.0,7.5,7.5,423
False,7.5,2.5,read,0,613,676,75,True,False,False,29,0,1,12,89,20,158,19,161,25,98,22,35,1,9,0.0,0.0,0.0,0.0,0,1,3,82,9,157,14,155,15,95,14,35,1,8,0.0,0.0,0.0,7.5,2.5,1506
False,7.5,6.5,read,0,655,832,83,True,False,False,32,25,11,57,95,81,175,47,220,8,95,1,0,0,0,0.0,0.0,0.0,0.0,8,10,35,84,30,162,19,199,8,89,1,0,0,0,0.0,0.0,0.0,7.5,6.5,1618
False,3.5,3.5,read,0,652,827,54,True,False,False,18,13,18,62,182,111,242,59,138,0,0,0,1,0,1,0.0,0.0,0.0,0.0,7,17,28,161,66,209,42,120,0,0,0,1,0,1,0.0,0.0,0.0,3.5,3.5,1674
True,7.5,1.5,read,0,1209,1499,121,True,True,False,73,60,29,88,207,78,301,109,337,53,196,4,12,0,0,0.0,0.0,0.0,0.0,27,17,52,173,45,275,64,304,37,181,3,10,0,0,0.0,0.0,0.0,7.5,1.5,1060
